Class,Class.1,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,X,X.1,X.2,X.3
2,-4.063107838,0.69665975,0.963140722,0.887743293,0.849073275,0.856253953,0.716075486,0.982556458,0.460618646,0.906349695,0.792282248,0.925280037,0.603128098,0.849558668,0.963140722,0.555086668,0.734520435,0.639868724,0.903891673,0.919232634,0.983018734,0.791796855,0.849073275,0.697145144,0.792871562,0.849073275,0.935381014,0.887419353,0.830142933,0.753936171,0.69799983,0.729489171,0.888147003,0.411248437,0.951125684,0.824764612,0.944695773,0.69799983,0.602724389,0.620452988,0.830142933,0.428725596,0.01694191,0.175196032,-0.445470898,0.220974228,0.753936171,0.69665975,0.506385541,0.808616232,0.811212591,-0.274612424,0.487455199,0.982556458,0.254323093,0.792871562,0.507852657,0.507852657,0.935381014,0.998763405,0.555490378,0.761382221,0.998763405,0.582592304,0.773351906,0.412980926,0.966870354,0.391832701,0.582592304,0.697145144,0.63938333,0.887743293,0.555490378,0.143302982,0.650362109,0.810727197,-0.46440124,0.381087875,0.658799066,0.030214625,0.634617439,0.887743293,0.919636343,0.983018734,0.982556458,0.735005828,0.777126891,0.963140722,-0.026576402,0.396832546,0.634617439,0.745233841,0.353972017,0.830142933,0.716075486,0.94421038,0.191344412,0.539341998,0.998763405,0.903891673,0.776723182,0.830142933,0.506385541,0.840509282,0.888147003,0.729489171,0.582592304,0.506385541,0.868489011,0.69799983,0.430178779,0.525801277,0.745637551,0.998763405,0.811212591,0.887743293,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405
2,-2.255017458,0.951125684,0.886448566,0.768983366,0.767527185,0.695981282,0.954889034,0.952336813,0.922367677,0.878054265,0.985844701,0.865539271,0.618996808,0.879669103,0.80975641,0.819112679,0.943239593,0.910754735,0.974790163,0.898098008,0.921251181,0.968965443,0.884021599,0.758152545,0.725783354,0.678621774,0.886448566,0.762997059,0.358825951,0.704055472,0.467068677,0.884021599,0.788027048,0.916406667,0.923338464,0.620891316,0.867032831,0.85019831,0.97050374,0.781163986,0.281648401,0.507448948,0.014682037,0.80175317,0.747140663,0.660454847,0.838880014,0.923269729,0.871191204,0.880623845,0.970907449,0.860291047,0.880623845,0.989837358,0.32133887,0.13117645,0.844142668,0.846161215,0.444740581,0.85975193,0.589805685,0.694718177,0.868365237,0.655610333,0.981403896,0.63792715,0.734035042,0.750538417,0.981403896,0.789855281,0.63421373,0.467077998,0.956373908,0.781603594,0.868003617,0.930940209,0.934987905,0.928921662,0.982556458,0.783989953,0.926499405,0.417073157,0.792871562,0.873828338,0.959199874,0.699086717,0.705396831,0.816286712,0.745233841,0.81830526,0.951491281,0.97721713,0.951491281,0.939841839,0.733064255,0.962025841,0.892273287,0.677814355,0.687922669,0.503008143,0.80830023,0.977366801,0.506641529,0.917617796,0.347176509,0.896641827,0.468039463,0.935784723,0.738888975,0.677814355,0.964044388,0.976559382,0.813154164,0.855446534,0.136515778,0.121953976,0.218796658,0.60151326,0.627754378,0.50583411,0.902951941,0.747656098,0.768012579,0.821405852,0.645693444,0.822746064,0.803368008,0.75247999,0.988866572,0.943455204,0.69229121,0.945877461,0.788884495,0.909543606,0.884992386,0.858781143,0.988266958,0.907121349,0.714551919,0.923269729,0.60637658,0.530864098,0.668992327,0.913580701,0.868974404,0.674988389,0.791311462,0.998763405,0.998763405,0.998763405,0.998763405
2,-3.872833629,0.381087875,0.772866513,-0.363352436,-0.064922479,0.525315884,0.887419353,0.29718099,0.524001037,0.202043885,-0.236587654,0.63938333,0.830142933,0.396832546,0.430178779,0.925280037,0.068560703,0.286216144,0.460214937,0.487455199,0.998763405,0.634617439,0.449594515,0.734520435,0.868489011,0.840509282,0.792282248,0.872402332,0.849558668,0.69665975,0.159451362,-0.217336004,0.570831339,0.254726803,0.639868724,0.049630361,0.824764612,0.428725596,0.830142933,-0.125567543,-0.597884422,0.824360902,0.175599742,0.544731619,0.792282248,0.888147003,0.601522646,0.982556458,0.808616232,0.777126891,0.849073275,0.111813641,-0.347204056,0.772866513,-3.339386293,0.143706691,-3.491799817,-0.806221753,-0.125567543,0.586979718,-1.107792747,0.239419176,0.903487964,0.849073275,0.677729408,-0.730882211,0.753936171,-0.014547431,0.190940703,0.468039463,0.944695773,0.080324301,0.868003617,0.963626115,0.69665975,0.753936171,0.601522646,0.523597328,-0.064922479,-0.188949934,0.411248437,-0.236587654,0.381087875,0.487455199,-1.930774673,-2.064257856,-0.188949934,-2.184485974,-1.644877966,-0.109419163,0.998763405,-0.379097106,-0.312473109,0.259320305,0.301960814,-0.959987892,-1.012517306,-0.826504709,-0.64837134,-0.026576402,-0.046440481,-0.350819187,0.792871562,0.840105573,0.745637551,0.030700018,0.191344412,0.582592304,0.792282248,0.523597328,0.506385541,0.824764612,0.811212591,0.555490378,0.658799066,0.697145144,0.951529394,0.951125684,0.735005828,0.571235048,0.201558492,0.903487964,0.888147003,0.808616232,0.830142933,0.868003617,0.887743293,0.66610678,0.487455199,0.381087875,0.353972017,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405
2,-3.587422315,0.967274064,0.935381014,0.772866513,0.935381014,0.983018734,0.935381014,0.935381014,0.925280037,0.951125684,0.998763405,0.811212591,0.94421038,0.887743293,0.830142933,0.840509282,0.94421038,0.951125684,0.982556458,0.925280037,0.963140722,0.935381014,0.963626115,0.888147003,0.982615025,0.94421038,0.871998623,0.983018734,0.982556458,0.888147003,0.792282248,0.998763405,0.925280037,0.830142933,0.906349695,0.830142933,0.935381014,0.935784723,0.856253953,0.776723182,0.998763405,0.88693396,0.840105573,0.905864302,0.963626115,0.69665975,0.998763405,0.966870354,0.888147003,0.998763405,0.935381014,0.677729408,0.903487964,0.830142933,0.68225516,0.944695773,0.68225516,0.94421038,0.906349695,0.753936171,0.871998623,0.944695773,0.919636343,0.94421038,0.808616232,0.925280037,0.871998623,0.810727197,0.906349695,0.982556458,0.906349695,0.925280037,0.830142933,0.840509282,0.735005828,0.925280037,0.840509282,0.887743293,0.935381014,0.871998623,0.772866513,0.871998623,0.982556458,0.745637551,0.772866513,0.966870354,0.735005828,0.791796855,0.792871562,0.919636343,0.919636343,0.963626115,0.887419353,0.963140722,0.982556458,0.998763405,0.963140722,0.871998623,0.871998623,0.963626115,0.963140722,0.963626115,0.967274064,0.677729408,0.887743293,0.753936171,0.808616232,0.868003617,0.983018734,0.998763405,0.745233841,0.967274064,0.906349695,0.840105573,0.919636343,0.982071064,0.713340791,0.582592304,0.963140722,0.94421038,0.982556458,0.840509282,0.773351906,0.69665975,0.811212591,0.983018734,0.808616232,0.840509282,0.925280037,0.983018734,0.966870354,0.871998623,0.925280037,0.94421038,0.792871562,0.849073275,0.830142933,0.935381014,0.925280037,0.951125684,0.849073275,0.887419353,0.830142933,0.856253953,0.618872769,0.998763405,0.925280037,0.998763405,0.998763405,0.998763405,0.998763405
2,-3.815557209,0.772866513,0.811212591,0.94421038,0.903487964,0.523597328,0.430178779,0.602724389,0.315625939,0.602724389,0.811212591,0.824764612,0.871998623,0.69665975,0.830142933,0.760978511,0.601522646,0.887743293,0.791796855,0.808616232,0.69799983,0.106421387,0.745233841,0.919636343,0.951125684,0.811212591,0.963140722,0.871998623,0.66610678,0.811212591,0.777126891,0.906349695,0.925280037,0.761382221,0.792871562,0.868003617,0.963626115,0.887419353,0.998763405,0.792871562,0.872402332,-0.026576402,0.68185145,0.715590093,0.919636343,0.745233841,0.468524857,0.982071064,0.856253953,0.206685373,0.639868724,0.191344412,-1.111916023,0.745233841,0.603128098,0.639868724,-0.236587654,0.88693396,-0.064437086,0.810727197,0.729489171,-0.178989926,0.830142933,0.317705484,-1.569156597,-0.188949934,0.207089082,0.392318094,-0.521606558,0.745233841,0.810727197,0.111813641,0.745233841,0.925280037,0.811212591,0.935784723,0.887419353,0.951125684,0.777126891,0.658799066,0.144767465,0.777126891,0.468039463,0.735005828,0.66610678,0.903891673,0.030700018,0.601522646,0.254323093,-0.274127031,0.872402332,-0.235780953,0.601522646,-0.61647829,-0.788158632,-0.315311006,0.049630361,0.207089082,0.745233841,0.792871562,-0.062185152,0.760978511,0.963140722,0.887419353,0.745637551,0.944695773,0.906349695,0.810727197,0.856253953,0.620938381,0.735005828,0.753936171,0.353972017,0.602724389,0.967274064,0.353972017,0.903487964,0.94421038,0.772866513,0.773351906,0.906349695,0.777126891,0.906349695,0.951529394,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405
2,-2.696725444,0.854639115,0.853927209,0.879669103,0.920911497,0.849558668,0.962025841,0.957316001,0.934017118,0.934987905,0.983018734,0.835664768,0.980192768,0.961218422,0.939841839,0.814610344,0.988266958,0.798523495,0.801504723,0.864328142,0.765585612,0.877246846,0.986439605,0.951491281,0.891376679,0.932151338,0.94712274,0.945877461,0.996744857,0.851500242,0.955374428,0.932560938,0.867961528,0.885724746,0.860722716,0.787219629,0.991293539,0.946637347,0.979385349,0.900258288,0.786457528,0.906349695,0.654802914,0.820435065,0.798106969,0.790045595,0.704055472,0.708794585,0.672390081,0.912174416,0.985468818,0.701513684,0.980614884,0.848987182,0.770667539,0.592300171,0.755326578,0.84212412,0.862309595,0.962169935,0.896624902,0.903084254,0.938871052,0.800533936,0.97139241,0.859887338,0.406879896,0.710736159,0.841316701,0.759767383,0.982615025,0.967994656,0.886532165,0.985440991,0.964851807,0.850529455,0.739859762,0.825572031,0.960713755,0.101720904,0.958286788,0.369504605,0.694232783,0.957988746,0.850529455,0.984229863,0.714551919,0.063221376,0.259975026,0.936444085,0.928192398,0.882565419,0.772282377,0.500560821,0.387143518,0.92139689,0.83548226,0.658436299,0.990808145,0.530864098,0.528228244,0.231167489,0.728278042,0.988866572,0.750538417,0.819920098,0.855850243,0.657342886,0.405423716,0.69374739,-0.077122403,0.472408004,0.04380564,0.836453047,0.841306981,-0.058551766,0.324164836,0.989837358,0.034583166,0.238982133,0.837909227,0.707338405,0.202043885,0.869172656,0.316494356,0.613172087,0.157873087,0.539745707,0.273701149,-0.139673062,0.741600456,0.58065073,0.002408368,0.656417752,0.483086659,0.543379093,0.350574263,0.77833802,0.66802154,0.86412047,0.848102488,0.828686753,0.680641769,0.348387406,0.843248554,0.137971958,0.668125327,0.998763405,0.998763405,0.998763405,0.998763405
2,-3.663629078,0.935381014,0.998763405,0.906349695,0.94421038,0.855850243,0.563176568,0.808616232,0.792282248,0.963140722,0.840509282,0.998763405,0.951125684,0.951125684,0.871998623,0.601522646,0.523597328,0.468039463,0.634617439,0.998763405,0.944695773,0.951529394,0.871998623,0.677729408,0.808616232,0.830142933,0.868003617,0.982615025,0.88693396,0.944695773,0.792871562,0.919636343,0.94421038,0.935381014,0.919636343,0.753936171,0.935381014,0.963626115,0.925280037,0.919636343,0.753936171,0.967274064,0.963626115,0.935381014,0.777126891,0.811212591,0.888147003,0.982615025,0.810727197,0.919636343,0.951125684,0.919636343,0.935381014,0.68185145,0.524001037,0.808616232,-0.693021527,0.492107987,0.430178779,0.586979718,0.487455199,0.772866513,0.658799066,0.69759612,0.620452988,0.286216144,0.259320305,0.412980926,0.925280037,0.460214937,0.735005828,0.603128098,0.944695773,0.983018734,0.849073275,0.639868724,0.729489171,0.903891673,0.906349695,0.430178779,0.94421038,0.773351906,0.09647268,0.849558668,0.809019941,0.125837123,0.729489171,0.506385541,0.381087875,0.353972017,0.982556458,0.963140722,0.468524857,0.254323093,0.830142933,0.809019941,0.63421373,0.335041674,0.677729408,0.761382221,0.792282248,0.555490378,0.935381014,0.353972017,0.460214937,0.487455199,0.365343205,0.963140722,0.966870354,0.772866513,0.919636343,0.66610678,0.824360902,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405
2,-2.749633323,0.967274064,0.919232634,0.963140722,0.94421038,0.868489011,0.967274064,0.871998623,0.903891673,0.998763405,0.925765431,0.849073275,0.94421038,0.871998623,0.856253953,0.808616232,0.935381014,0.925280037,0.772866513,0.998763405,0.811212591,0.935381014,0.792871562,0.998763405,0.919636343,0.753936171,0.735005828,0.69665975,0.830142933,0.982556458,0.840509282,0.887743293,0.872402332,0.856253953,0.840105573,0.951529394,0.919636343,0.982615025,0.868003617,0.998763405,0.919636343,0.792282248,0.982071064,0.951125684,0.871998623,0.824764612,0.773351906,0.906349695,0.849073275,0.735005828,0.810727197,0.887743293,0.919636343,0.658799066,0.868003617,0.830142933,0.716075486,0.487455199,0.792871562,0.397236255,0.460214937,0.618469059,0.777126891,0.963140722,0.411248437,0.582592304,0.887419353,0.887743293,0.963140722,0.951125684,0.856253953,0.982556458,0.840509282,0.792871562,0.824764612,0.925280037,0.716075486,0.967274064,0.925280037,0.849558668,0.69665975,0.582592304,0.868003617,0.871998623,0.745233841,0.967274064,0.824360902,0.856253953,0.998763405,0.830142933,0.753936171,0.887743293,0.998763405,0.868003617,0.998763405,0.871998623,0.809019941,0.66610678,0.830142933,0.925280037,0.887743293,0.729489171,0.963140722,0.963626115,0.982556458,0.967274064,0.887419353,0.791796855,0.697145144,0.658313673,0.868489011,0.94421038,0.849073275,0.998763405,0.871998623,0.856253953,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405
2,-2.654496219,0.935381014,0.983018734,0.983018734,0.966870354,0.868003617,0.982556458,0.951125684,0.983018734,0.983018734,0.998763405,0.966870354,0.925280037,0.888147003,0.944695773,0.983018734,0.982556458,0.967274064,0.963626115,0.903891673,0.94421038,0.944695773,0.967274064,0.998763405,0.983018734,0.944695773,0.94421038,0.94421038,0.983018734,0.982615025,0.983018734,0.967274064,0.963626115,0.951125684,0.903891673,0.887419353,0.983018734,0.951529394,0.982556458,0.998763405,0.944695773,0.88693396,0.963626115,0.903891673,0.998763405,0.906349695,0.935381014,0.888147003,0.887419353,0.935381014,0.951125684,0.998763405,0.967274064,0.94421038,0.903487964,0.998763405,0.868003617,0.966870354,0.849073275,0.998763405,0.998763405,0.951125684,0.983018734,0.925280037,0.871998623,0.715590093,0.935381014,0.887419353,0.745637551,0.944695773,0.868003617,0.935381014,0.824360902,0.88693396,0.982556458,0.69665975,0.951125684,0.982556458,0.840509282,0.94421038,0.925280037,0.887743293,0.925280037,0.777126891,0.868489011,0.772866513,0.792282248,0.856253953,0.872402332,0.982615025,0.963140722,0.982556458,0.871998623,0.919636343,0.903891673,0.906349695,0.982556458,0.840509282,0.951125684,0.811212591,0.88693396,0.966870354,0.94421038,0.871998623,0.620452988,0.963626115,0.840509282,0.983018734,0.887419353,0.903891673,0.919636343,0.966870354,0.868003617,0.840105573,-0.103268557,0.753936171,-0.046440481,0.830142933,-0.064437086,0.444470266,0.507852657,0.63938333,0.919636343,0.468524857,0.571235048,0.871998623,0.982556458,0.906349695,0.761382221,0.792871562,0.620938381,0.94421038,0.868003617,0.830142933,0.808616232,0.998763405,0.963140722,0.735005828,0.745233841,0.791796855,0.856253953,0.849558668,0.906349695,0.919636343,0.888147003,0.919636343,0.963626115,0.998763405,0.998763405,0.998763405,0.998763405
2,-2.530235511,0.998763405,0.378241686,0.928921662,0.758152545,0.738774489,0.618026021,0.698115931,0.467077998,0.919636343,-0.133238023,-0.248886575,0.87401717,0.670143875,0.689521931,0.100596667,0.491338346,0.419843987,0.628704676,0.721414813,-1.304617199,-3.188914342,-1.117885485,-1.881703852,-0.280437145,-0.875659787,-0.174416392,0.638897937,0.928677791,0.46901025,0.495337663,0.546187799,0.41319001,0.514312009,0.915599248,0.749082237,0.362517238,-0.058612365,0.738888975,0.406394503,0.288234691,0.927221611,0.323357417,-1.013381165,0.519560233,0.41701802,-0.456634946,-1.447322856,0.211933596,0.760731678,0.665299361,-1.090029529,0.26854278,0.28096792,-0.499834958,-0.050881286,0.658436299,0.665299361,0.530655211,0.633406311,0.6122013,0.892184098,0.916810377,0.80538787,0.960713755,0.884917327,0.983041851,0.659769853,0.548223607,0.422412485,0.769468759,0.939841839,0.568030502,0.93013279,0.941840366,0.991900343,0.819949672,0.964044388,0.624524702,0.498133854,0.616854221,0.812249617,0.89056926,0.876843137,0.900258288,0.957181327,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405
2,-3.149112084,0.792871562,0.777126891,0.998763405,0.849073275,0.983018734,0.849558668,0.982071064,0.919232634,0.983018734,0.903891673,0.966870354,0.963140722,0.998763405,0.966870354,0.849073275,0.935381014,0.935381014,0.963140722,0.468524857,0.772866513,0.966870354,0.761382221,0.967274064,0.966870354,0.887419353,0.951529394,0.760978511,0.951529394,0.792282248,0.94421038,0.935381014,0.871998623,0.88693396,0.792282248,0.871998623,0.840509282,0.856253953,0.998763405,0.753936171,0.772866513,0.887419353,0.951125684,0.871998623,0.888147003,0.94421038,0.906349695,0.777126891,0.66610678,0.935381014,0.868489011,0.69665975,0.735005828,0.903891673,0.618469059,0.830142933,0.582592304,0.658313673,0.811212591,0.935381014,0.745233841,0.69799983,0.777126891,0.772866513,0.583077697,0.582592304,0.772866513,0.856253953,0.7137445,0.571235048,0.68185145,0.872402332,0.411248437,0.773351906,0.620452988,0.563661961,0.982556458,0.650362109,0.983018734,0.544246226,0.716075486,0.792871562,0.634617439,0.69759612,0.69799983,0.998763405,0.925280037,0.935381014,0.983018734,0.963626115,0.919636343,0.468039463,0.163697808,0.998763405,0.618469059,0.772866513,0.753936171,0.868489011,0.777126891,0.603128098,0.555086668,0.650362109,0.68225516,0.856253953,0.753936171,0.563661961,0.792282248,0.998763405,0.69799983,0.811212591,0.506385541,0.563661961,0.69665975,0.811212591,0.772866513,0.716075486,0.856253953,0.68225516,0.7137445,0.856253953,0.887743293,0.761382221,0.729489171,0.966870354,0.998763405,0.919636343,0.791796855,0.373387752,0.677729408,0.983018734,0.966870354,0.94421038,0.777126891,0.586979718,0.729489171,0.69799983,0.7137445,0.871998623,0.772866513,0.392318094,0.792282248,0.935784723,0.935381014,0.966870354,0.849073275,0.925280037,0.94421038,0.998763405,0.998763405,0.998763405,0.998763405
2,-3.853903287,0.316111332,0.966870354,0.277765254,-0.077929822,0.745233841,0.507852657,0.525315884,0.760978511,0.525315884,0.29718099,0.634617439,0.487455199,0.849073275,0.94421038,0.365343205,0.582592304,0.63421373,0.430178779,0.925280037,0.487455199,0.335041674,-0.077929822,0.586979718,0.982556458,0.925280037,0.868003617,0.906349695,-0.216850611,0.175196032,0.525315884,0.856253953,-0.252332324,0.919636343,-0.388679871,0.222430043,0.486969806,0.824360902,0.539341998,0.925280037,0.524001037,-0.350333793,0.66610678,0.430178779,0.856253953,0.571235048,0.951125684,0.729489171,0.087491045,0.887419353,0.506385541,-0.157056883,0.871998623,0.523597328,-0.121713506,0.888147003,0.202043885,0.618872769,0.286216144,0.871998623,0.430178779,0.468524857,0.951125684,-0.647967631,-0.758987742,0.539341998,-5,-0.978432841,0.492107987,-0.458224168,-0.220439274,0.944695773,-0.172801554,-1.492464441,0.365343205,0.982556458,0.449109121,0.849073275,0.677729408,0.998763405,0.111813641,-0.458224168,0.602724389,0.049144967,-0.769228289,0.772866513,-0.299970045,0.66610678,0.163697808,0.658799066,0.523597328,-0.695605351,-0.045992137,-0.826019316,0.144282072,-0.125567543,-0.442479497,0.068560703,0.811212591,-0.932986535,-2.197255645,-0.883295736,0.903891673,0.602724389,0.849073275,-0.473968838,0.507852657,0.18262815,0.7137445,-0.235780953,0.222833753,-0.464886633,-0.255196689,-1.028261976,-0.236587654,0.618469059,-0.731367605,0.582592304,-0.758987742,0.258834912,-0.52167766,0.951125684,-0.853859474,0.925280037,0.753936171,-1.16870705,0.318109194,0.254323093,0.906349695,0.201558492,-0.216850611,0.523597328,-0.458224168,0.430178779,0.316111332,0.69799983,0.69799983,-0.083852822,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405
2,-4.38686523,0.868489011,0.01694191,0.808616232,0.772866513,0.951125684,0.791796855,0.582592304,0.753936171,0.906349695,0.729489171,0.582592304,0.982556458,0.772866513,0.658799066,0.539745707,0.745233841,0.951125684,0.906349695,0.888147003,0.258834912,0.944695773,0.444470266,0.94421038,0.428725596,0.507852657,0.639868724,0.906349695,0.411248437,0.935381014,0.715590093,0.586979718,0.963626115,0.824764612,0.906349695,0.919636343,0.772866513,0.982556458,0.868489011,0.63938333,0.523597328,0.601522646,0.849558668,0.430178779,0.753936171,0.7137445,0.68225516,0.856253953,0.544731619,0.525315884,0.270067764,0.94421038,0.777126891,0.830142933,0.66610678,0.887419353,0.810727197,0.871998623,0.966870354,0.68225516,0.68185145,0.63938333,0.697145144,0.772866513,0.506385541,0.808616232,-0.141312213,0.716075486,0.601522646,0.602724389,0.555490378,0.392318094,0.810727197,-0.007646059,-0.274127031,-0.026576402,0.7137445,0.143706691,0.127558312,0.544246226,0.412577216,0.411248437,0.94421038,0.735005828,0.286216144,0.735005828,0.871998623,0.238578423,0.935381014,0.254726803,0.677729408,0.887419353,0.277765254,0.602008039,0.830142933,0.69799983,0.998763405,0.735005828,0.888147003,0.777126891,0.259320305,0.792871562,0.571235048,0.372902359,0.658799066,0.143706691,0.396832546,0.620452988,0.064175921,0.811212591,-0.198405662,0.868489011,0.049144967,-1.22598347,0.096068971,-0.807574367,-2.627759001,-1.511880177,-0.64837134,0.650362109,0.12535173,0.175196032,0.144767465,0.925280037,0.808616232,0.318109194,0.887743293,0.353972017,0.944695773,0.88693396,0.906349695,0.963626115,0.507852657,0.906349695,0.792871562,0.69665975,0.396832546,0.872402332,0.373387752,0.906349695,0.316111332,0.486969806,0.525801277,-0.014547431,0.620938381,0.824764612,0.792871562,0.998763405,0.998763405,0.998763405,0.998763405
2,-2.654496219,0.982615025,0.856253953,0.349598535,0.068560703,0.811212591,0.381491585,0.697145144,0.982556458,0.792871562,0.925280037,0.677729408,0.729489171,0.201558492,-0.315714715,0.030214625,0.792282248,0.925280037,0.824764612,0.373387752,0.412980926,-0.426540556,-0.157460593,-0.197920269,-0.362948726,0.903891673,-0.274127031,-0.584988949,-1.074055339,0.03268658,0.94421038,0.087976439,0.745637551,0.428725596,0.871998623,0.163697808,0.618469059,0.840509282,0.392318094,0.571235048,0.919636343,0.849073275,0.444470266,0.258834912,0.824360902,0.715590093,0.868489011,0.301960814,-0.331459386,-0.268076995,0.296695597,-5,0.66610678,0.772866513,-1.804191628,0.811212591,0.69799983,-0.205098313,-0.350333793,0.715590093,-0.121713506,-0.1221989,0.475959607,0.476363316,0.428725596,0.951125684,0.792871562,0.650362109,0.745233841,-0.045992137,0.7137445,0.982615025,0.087491045,0.524001037,0.618469059,0.159451362,0.745233841,0.539745707,-3.072905321,-1.854567911,-0.362948726,-0.283821665,-0.030695811,-0.711951869,-1.091644367,0.772866513,-0.407610213,-0.46440124,0.63938333,-1.345173931,0.94421038,-0.197920269,0.396832546,0.412980926,0.849073275,0.963626115,0.761382221,0.824360902,0.868003617,0.586979718,-0.160059584,0.94421038,0.935381014,0.716075486,0.983018734,0.563661961,0.539341998,0.69665975,0.571235048,0.487455199,0.811212591,0.603128098,0.301960814,0.491704277,0.824764612,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405,0.998763405
